student_country,date_registered,paid,num_rated_courses,avg_rated_courses,avg_course_watched,total_time_watched,engagement_quizzes,engagement_exams,engagement_lessons,avg_exam_score,no_of_questions
IN,2022-01-03,0,0.0,4.843362527906577,2.0,2.0,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-01-03,0,0.0,4.843362527906577,0.5,0.5,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,8.4,8.4,1.0,0.0,1.0,64.44682826482409,0.0
BR,2022-01-03,0,0.0,4.843362527906577,1.2,1.2,0.0,0.0,1.0,64.44682826482409,0.0
AU,2022-01-03,0,0.0,4.843362527906577,4.3,4.3,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-03,0,0.0,4.843362527906577,10.066666666666666,30.2,2.0,0.0,3.0,64.44682826482409,0.0
MA,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-03,0,0.0,4.843362527906577,9.5,9.5,1.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-03,0,0.0,4.843362527906577,4.7,4.7,0.0,0.0,1.0,64.44682826482409,0.0
HK,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,0.4,0.4,0.0,0.0,1.0,64.44682826482409,0.0
SE,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
SG,2022-01-03,0,0.0,4.843362527906577,59.8,59.8,1.0,1.0,1.0,83.0,0.0
SA,2022-01-03,0,0.0,4.843362527906577,23.3,46.6,1.0,0.0,2.0,64.44682826482409,0.0
SN,2022-01-03,0,0.0,4.843362527906577,1.0,1.0,1.0,0.0,1.0,64.44682826482409,0.0
GT,2022-01-03,0,0.0,4.843362527906577,26.8,53.6,2.0,0.0,2.0,64.44682826482409,0.0
SA,2022-01-03,0,0.0,4.843362527906577,1.8,1.8,0.0,0.0,1.0,64.44682826482409,0.0
HK,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,10.2,10.2,0.0,0.0,1.0,64.44682826482409,0.0
SA,2022-01-03,0,0.0,4.843362527906577,0.9,0.9,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,0.2,0.2,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-01-03,0,0.0,4.843362527906577,52.13333333333333,156.4,1.0,1.0,3.0,50.0,0.0
ID,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
TZ,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
OM,2022-01-03,0,0.0,4.843362527906577,8.5,17.0,0.0,0.0,2.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,0.9,0.9,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,5.3,5.3,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,21.625,86.5,2.0,1.0,4.0,71.0909090909091,0.0
IN,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,10.0,10.0,1.0,0.0,1.0,64.44682826482409,0.0
CN,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
VN,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-01-03,0,0.0,4.843362527906577,49.55,99.1,0.0,1.0,2.0,75.0,0.0
IN,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
HU,2022-01-03,0,0.0,4.843362527906577,12.2,12.2,1.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,0.3,0.3,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-03,0,0.0,4.843362527906577,1.1,1.1,0.0,0.0,1.0,64.44682826482409,0.0
LB,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
AU,2022-01-03,0,0.0,4.843362527906577,0.95,1.9,0.0,0.0,2.0,64.44682826482409,0.0
PK,2022-01-03,0,0.0,4.843362527906577,0.2,0.2,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,13.7,13.7,0.0,0.0,1.0,64.44682826482409,0.0
MA,2022-01-03,0,0.0,4.843362527906577,0.7,0.7,0.0,0.0,1.0,64.44682826482409,0.0
KE,2022-01-03,0,0.0,4.843362527906577,18.285714285714285,128.0,4.0,2.0,7.0,33.5,0.0
BD,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,13.0,26.0,1.0,0.0,2.0,64.44682826482409,0.0
DZ,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-03,0,0.0,4.843362527906577,22.866666666666664,68.6,1.0,1.0,3.0,91.5,0.0
IN,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
MA,2022-01-03,0,0.0,4.843362527906577,0.4,0.4,1.0,0.0,1.0,64.44682826482409,0.0
SO,2022-01-03,0,0.0,4.843362527906577,2.0,2.0,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-01-03,0,0.0,4.843362527906577,0.7,0.7,0.0,0.0,1.0,64.44682826482409,0.0
BE,2022-01-03,0,0.0,4.843362527906577,37.9,37.9,1.0,0.0,1.0,64.44682826482409,0.0
BW,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
ZA,2022-01-03,0,0.0,4.843362527906577,24.525,98.1,1.0,2.0,4.0,75.125,0.0
US,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,30.0,60.0,1.0,1.0,2.0,66.5,0.0
NG,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,41.6,41.6,1.0,0.0,1.0,64.44682826482409,0.0
DZ,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,5.6,5.6,1.0,0.0,1.0,64.44682826482409,0.0
RW,2022-01-03,0,0.0,4.843362527906577,4.9,4.9,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-03,0,0.0,4.843362527906577,2.1,2.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IL,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
AZ,2022-01-03,0,0.0,4.843362527906577,1.9666666666666663,5.9,0.0,0.0,3.0,64.44682826482409,0.0
RW,2022-01-03,0,0.0,4.843362527906577,2.4,2.4,0.0,0.0,1.0,64.44682826482409,0.0
SE,2022-01-03,0,0.0,4.843362527906577,13.6,13.6,1.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-01-03,0,0.0,4.843362527906577,6.0,6.0,0.0,0.0,1.0,64.44682826482409,0.0
GH,2022-01-03,0,0.0,4.843362527906577,12.6,12.6,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
LT,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
PK,2022-01-03,0,0.0,4.843362527906577,12.1,24.200000000000003,1.0,0.0,2.0,64.44682826482409,0.0
KZ,2022-01-03,0,0.0,4.843362527906577,3.0,3.0,0.0,0.0,1.0,64.44682826482409,0.0
AZ,2022-01-03,0,0.0,4.843362527906577,0.3,0.3,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,3.3,3.3,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
MA,2022-01-03,0,0.0,4.843362527906577,38.2,38.2,1.0,0.0,1.0,64.44682826482409,0.0
NL,2022-01-03,0,0.0,4.843362527906577,0.2,0.2,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
TN,2022-01-03,0,0.0,4.843362527906577,5.35,10.7,1.0,0.0,2.0,64.44682826482409,0.0
NG,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-03,0,0.0,4.843362527906577,53.98571428571428,377.9,3.0,3.0,7.0,54.25,0.0
EG,2022-01-03,0,0.0,4.843362527906577,2.4,2.4,0.0,0.0,1.0,64.44682826482409,0.0
NL,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-01-03,0,0.0,4.843362527906577,0.5,0.5,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
ZW,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CR,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
SA,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-01-03,0,0.0,4.843362527906577,0.7,0.7,0.0,0.0,1.0,64.44682826482409,0.0
JM,2022-01-03,0,0.0,4.843362527906577,0.2,0.2,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-03,0,0.0,4.843362527906577,13.189003784017116,0.1,1.0,0.0,0.0,64.44682826482409,0.0
RW,2022-01-03,0,0.0,4.843362527906577,5.25,10.5,1.0,0.0,2.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-04,0,0.0,4.843362527906577,1.2,1.2,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-04,1,0.0,4.843362527906577,47.45,94.9,1.0,1.0,2.0,83.5,0.0
IN,2022-01-04,0,0.0,4.843362527906577,7.4,7.4,1.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-01-04,1,0.0,4.843362527906577,53.8,215.2,2.0,2.0,4.0,74.75,3.0
JP,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
TT,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,3.3000000000000003,6.6000000000000005,0.0,0.0,2.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,12.525,50.1,0.0,0.0,4.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,9.15,18.3,1.0,0.0,2.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CO,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
ID,2022-01-04,0,0.0,4.843362527906577,4.75,9.5,1.0,0.0,2.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,4.3,4.3,1.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
AR,2022-01-04,0,0.0,4.843362527906577,1.0,1.0,0.0,0.0,1.0,64.44682826482409,0.0
ES,2022-01-04,0,0.0,4.843362527906577,0.4,0.4,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
PK,2022-01-04,0,0.0,4.843362527906577,32.2,32.2,1.0,0.0,1.0,64.44682826482409,0.0
CA,2022-01-04,0,0.0,4.843362527906577,3.2,3.2,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,8.616666666666667,51.7,0.0,0.0,6.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,19.4,19.4,1.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,2.0,2.0,0.0,0.0,1.0,64.44682826482409,0.0
TR,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-01-04,0,0.0,4.843362527906577,7.85,15.7,1.0,0.0,2.0,64.44682826482409,0.0
EG,2022-01-04,0,0.0,4.843362527906577,0.3,0.3,0.0,0.0,1.0,64.44682826482409,0.0
PK,2022-01-04,0,0.0,4.843362527906577,4.9,9.8,1.0,0.0,2.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,0.5,1.0,0.0,0.0,2.0,64.44682826482409,0.0
NG,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-01-04,0,0.0,4.843362527906577,21.8,43.6,2.0,0.0,2.0,64.44682826482409,0.0
PH,2022-01-04,0,0.0,4.843362527906577,11.225,44.9,2.0,0.0,4.0,64.44682826482409,0.0
US,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
AU,2022-01-04,0,0.0,4.843362527906577,1.4,1.4,0.0,0.0,1.0,64.44682826482409,0.0
VN,2022-01-04,0,0.0,4.843362527906577,0.2,0.2,0.0,1.0,1.0,0.0,0.0
ZA,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,8.2,8.2,1.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BD,2022-01-04,0,0.0,4.843362527906577,0.7,0.7,0.0,0.0,1.0,64.44682826482409,0.0
IQ,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
KE,2022-01-04,0,0.0,4.843362527906577,0.6,0.6,0.0,0.0,1.0,64.44682826482409,0.0
MU,2022-01-04,0,0.0,4.843362527906577,0.3,0.3,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
TN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,0.95,1.9,0.0,0.0,2.0,64.44682826482409,0.0
KZ,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-04,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
SK,2022-01-04,0,0.0,4.843362527906577,34.7,34.7,0.0,1.0,1.0,83.0,0.0
NZ,2022-01-04,0,0.0,4.843362527906577,68.8,68.8,1.0,1.0,1.0,72.33333333333333,0.0
EG,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IL,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BD,2022-01-04,0,0.0,4.843362527906577,25.65,51.3,2.0,1.0,2.0,50.0,0.0
SG,2022-01-04,0,0.0,4.843362527906577,1.3,2.6,0.0,0.0,2.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
AR,2022-01-04,0,0.0,4.843362527906577,9.2,9.2,1.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-01-04,0,0.0,4.843362527906577,110.0,110.0,1.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-04,0,0.0,4.843362527906577,30.9,30.9,1.0,0.0,1.0,64.44682826482409,0.0
AE,2022-01-04,0,0.0,4.843362527906577,37.6,75.2,0.0,2.0,2.0,87.5,0.0
EG,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CY,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,6.5,6.5,0.0,0.0,1.0,64.44682826482409,0.0
FR,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BB,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-01-04,0,0.0,4.843362527906577,0.4,0.4,0.0,0.0,1.0,64.44682826482409,0.0
VN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,1.0,0.0,69.33333333333333,0.0
US,2022-01-04,1,0.0,4.843362527906577,39.225,784.5,12.0,10.0,20.0,80.55555555555556,0.0
EG,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-01-04,1,0.0,4.843362527906577,21.8,65.39999999999999,2.0,0.0,3.0,64.44682826482409,0.0
NL,2022-01-04,0,0.0,4.843362527906577,8.3,16.6,1.0,0.0,2.0,64.44682826482409,0.0
US,2022-01-04,1,0.0,4.843362527906577,0.3,0.3,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NO,2022-01-04,0,0.0,4.843362527906577,32.25,64.5,2.0,1.0,2.0,58.0,0.0
IN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-01-04,0,0.0,4.843362527906577,10.8,10.8,0.0,1.0,1.0,87.5,0.0
GB,2022-01-04,0,0.0,4.843362527906577,11.5,11.5,1.0,0.0,1.0,64.44682826482409,0.0
SE,2022-01-04,1,0.0,4.843362527906577,178.2,178.2,1.0,1.0,1.0,75.0,0.0
UZ,2022-01-04,0,0.0,4.843362527906577,12.05,24.1,2.0,0.0,2.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NL,2022-01-04,0,0.0,4.843362527906577,6.55,13.1,1.0,1.0,2.0,67.0,0.0
AR,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-04,0,0.0,4.843362527906577,0.6,0.6,0.0,0.0,1.0,64.44682826482409,0.0
BR,2022-01-04,0,0.0,4.843362527906577,0.5,0.5,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-04,0,0.0,4.843362527906577,19.2,19.2,0.0,1.0,1.0,66.5,0.0
IE,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
SA,2022-01-04,0,0.0,4.843362527906577,11.25,22.5,2.0,0.0,2.0,64.44682826482409,0.0
NG,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IE,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
AU,2022-01-04,1,0.0,4.843362527906577,25.22,126.1,5.0,1.0,5.0,89.8,0.0
ID,2022-01-04,0,0.0,4.843362527906577,47.833333333333336,143.5,2.0,2.0,3.0,75.16666666666667,0.0
US,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,1.1,1.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-01-04,0,0.0,4.843362527906577,35.4,35.4,1.0,0.0,1.0,64.44682826482409,0.0
GB,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
AE,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
AR,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-04,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-05,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
UZ,2022-01-05,0,0.0,4.843362527906577,47.78,238.9,3.0,3.0,5.0,79.1875,0.0
NG,2022-01-05,0,0.0,4.843362527906577,1.9,1.9,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-01-05,0,0.0,4.843362527906577,6.6,6.6,1.0,0.0,1.0,64.44682826482409,0.0
CA,2022-01-05,1,0.0,4.843362527906577,19.866666666666664,119.2,3.0,0.0,6.0,64.44682826482409,0.0
AR,2022-01-05,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-01-05,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
HN,2022-01-05,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-01-05,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-01-05,1,0.0,4.843362527906577,54.1625,433.3,2.0,4.0,8.0,86.16666666666667,0.0
SG,2022-01-05,0,0.0,4.843362527906577,0.3,0.3,0.0,0.0,1.0,64.44682826482409,0.0
