student_id,student_country,date_registered,purchase_id,purchase_type,date_purchased,days_taken,num_rated_courses,avg_rated_courses,avg_course_watched,total_time_watched,engagement_quizzes,engagement_exams,engagement_lessons,avg_exam_score,no_of_questions
259211,PH,2022-01-04,,,,,,,11.225,44.9,2.0,0.0,4.0,,
259212,US,2022-01-04,,,,,,,,,,,,,
259213,AU,2022-01-04,,,,,,,1.4,1.4,0.0,0.0,1.0,,
259214,VN,2022-01-04,,,,,,,0.2,0.2,0.0,1.0,1.0,0.0,
259215,ZA,2022-01-04,,,,,,,,,,,,,
259216,NG,2022-01-04,,,,,,,,,,,,,
259217,IN,2022-01-04,,,,,,,8.2,8.2,1.0,0.0,1.0,,
259218,IN,2022-01-04,,,,,,,,,,,,,
259219,IN,2022-01-04,,,,,,,,,,,,,
259220,EG,2022-01-04,,,,,,,,,,,,,
259221,GB,2022-01-04,,,,,,,,,,,,,
259222,IN,2022-01-04,,,,,,,0.1,0.1,0.0,0.0,1.0,,
259223,BD,2022-01-04,,,,,,,0.7,0.7,0.0,0.0,1.0,,
259224,IQ,2022-01-04,,,,,,,,,,,,,
259225,KE,2022-01-04,,,,,,,0.6,0.6,0.0,0.0,1.0,,
259226,MU,2022-01-04,,,,,,,0.3,0.3,0.0,0.0,1.0,,
259227,IN,2022-01-04,,,,,,,,,,,,,
259228,TN,2022-01-04,,,,,,,,,,,,,
259229,IN,2022-01-04,,,,,,,0.95,1.9,0.0,0.0,2.0,,
259230,KZ,2022-01-04,,,,,,,,,,,,,
259231,US,2022-01-04,,,,,,,0.1,0.1,0.0,0.0,1.0,,
259232,SK,2022-01-04,,,,,,,34.7,34.7,0.0,1.0,1.0,83.0,
259233,NZ,2022-01-04,,,,,,,68.8,68.8,1.0,1.0,1.0,72.33333333333333,
259234,EG,2022-01-04,,,,,,,,,,,,,
259235,IN,2022-01-04,,,,,,,,,,,,,
259236,US,2022-01-04,,,,,,,,,,,,,
259237,IN,2022-01-04,,,,,,,,,,,,,
259238,IL,2022-01-04,,,,,,,,,,,,,
259239,BD,2022-01-04,,,,,,,25.65,51.3,2.0,1.0,2.0,50.0,
259240,SG,2022-01-04,,,,,,,1.3,2.6,0.0,0.0,2.0,,
259241,IN,2022-01-04,,,,,,,,,,,,,
259242,AR,2022-01-04,,,,,,,9.2,9.2,1.0,0.0,1.0,,
259243,IN,2022-01-04,,,,,,,,,,,,,
259244,EG,2022-01-04,,,,,,,110.0,110.0,1.0,0.0,1.0,,
259245,IN,2022-01-04,,,,,,,,,,,,,
259246,US,2022-01-04,,,,,,,30.9,30.9,1.0,0.0,1.0,,
259247,AE,2022-01-04,,,,,,,37.6,75.2,0.0,2.0,2.0,87.5,
259248,EG,2022-01-04,,,,,,,,,,,,,
259249,CY,2022-01-04,,,,,,,,,,,,,
259250,IN,2022-01-04,,,,,,,6.5,6.5,0.0,0.0,1.0,,
259251,FR,2022-01-04,,,,,,,,,,,,,
259252,BB,2022-01-04,,,,,,,,,,,,,
259253,IN,2022-01-04,,,,,,,,,,,,,
259254,EG,2022-01-04,,,,,,,0.4,0.4,0.0,0.0,1.0,,
259255,VN,2022-01-04,,,,,,,,,,,,,
259256,IN,2022-01-04,,,,,,,,,,,,,
259257,IN,2022-01-04,,,,,,,,,0.0,1.0,0.0,69.33333333333333,
259258,US,2022-01-04,16733.0,Monthly,2022-02-04,31 days,,,39.225,784.5,12.0,10.0,20.0,80.55555555555556,
259259,EG,2022-01-04,,,,,,,,,,,,,
259260,GB,2022-01-04,15932.0,Annual,2022-01-08,4 days,,,21.799999999999997,65.39999999999999,2.0,0.0,3.0,,
259261,NL,2022-01-04,,,,,,,8.3,16.6,1.0,0.0,2.0,,
259262,US,2022-01-04,15992.0,Annual,2022-01-11,7 days,,,0.3,0.3,0.0,0.0,1.0,,
259263,NG,2022-01-04,,,,,,,,,,,,,
259264,NO,2022-01-04,,,,,,,32.25,64.5,2.0,1.0,2.0,58.0,
259265,IN,2022-01-04,,,,,,,,,,,,,
259266,EG,2022-01-04,,,,,,,10.8,10.8,0.0,1.0,1.0,87.5,
259267,GB,2022-01-04,,,,,,,11.5,11.5,1.0,0.0,1.0,,
259268,SE,2022-01-04,15885.0,Monthly,2022-01-05,1 days,,,178.2,178.2,1.0,1.0,1.0,75.0,
259269,UZ,2022-01-04,,,,,,,12.05,24.1,2.0,0.0,2.0,,
259270,IN,2022-01-04,,,,,,,,,,,,,
259271,NL,2022-01-04,,,,,,,6.55,13.1,1.0,1.0,2.0,67.0,
259272,AR,2022-01-04,,,,,,,,,,,,,
259274,US,2022-01-04,,,,,,,0.6,0.6,0.0,0.0,1.0,,
259275,BR,2022-01-04,,,,,,,0.5,0.5,0.0,0.0,1.0,,
259276,US,2022-01-04,,,,,,,19.2,19.2,0.0,1.0,1.0,66.5,
259277,IE,2022-01-04,,,,,,,,,,,,,
259278,SA,2022-01-04,,,,,,,11.25,22.5,2.0,0.0,2.0,,
259279,NG,2022-01-04,,,,,,,,,,,,,
259280,IN,2022-01-04,,,,,,,,,,,,,
259282,IE,2022-01-04,,,,,,,,,,,,,
259283,AU,2022-01-04,15958.0,Monthly,2022-01-09,5 days,,,25.22,126.1,5.0,1.0,5.0,89.8,
259284,ID,2022-01-04,,,,,,,47.833333333333336,143.5,2.0,2.0,3.0,75.16666666666667,
259285,US,2022-01-04,,,,,,,,,,,,,
259286,IN,2022-01-04,,,,,,,1.1,1.1,0.0,0.0,1.0,,
259287,US,2022-01-04,,,,,,,,,,,,,
259288,US,2022-01-04,,,,,,,,,,,,,
259289,IN,2022-01-04,,,,,,,35.4,35.4,1.0,0.0,1.0,,
259290,GB,2022-01-04,,,,,,,,,,,,,
259291,AE,2022-01-04,,,,,,,,,,,,,
259292,AR,2022-01-04,,,,,,,,,,,,,
259293,CA,2022-01-04,,,,,,,,,,,,,
259294,US,2022-01-04,,,,,,,,,,,,,
259295,US,2022-01-04,,,,,,,,,,,,,
259296,US,2022-01-05,,,,,,,,,,,,,
259297,UZ,2022-01-05,,,,,,,47.78,238.9,3.0,3.0,5.0,79.1875,
259298,NG,2022-01-05,,,,,,,1.9,1.9,0.0,0.0,1.0,,
259299,US,2022-01-05,,,,,,,6.6,6.6,1.0,0.0,1.0,,
259300,CA,2022-01-05,16492.0,Annual,2022-01-26,21 days,,,19.866666666666664,119.19999999999999,3.0,0.0,6.0,,
259301,AR,2022-01-05,,,,,,,,,,,,,
259302,EG,2022-01-05,,,,,,,,,,,,,
259303,HN,2022-01-05,,,,,,,,,,,,,
259304,EG,2022-01-05,,,,,,,,,,,,,
259305,GB,2022-01-05,16777.0,Monthly,2022-02-06,32 days,,,54.1625,433.3,2.0,4.0,8.0,86.16666666666667,
259306,SG,2022-01-05,,,,,,,0.3,0.3,0.0,0.0,1.0,,
259307,AU,2022-01-05,,,,,,,1.6,3.2,0.0,0.0,2.0,,
259308,KE,2022-01-05,,,,,,,,,,,,,
259309,JP,2022-01-05,,,,,,,,,,,,,
259310,CA,2022-01-05,,,,,,,,,,,,,
259311,US,2022-01-05,,,,,,,0.3,0.3,0.0,0.0,1.0,,
259312,IN,2022-01-05,,,,,,,,,,,,,
259313,EG,2022-01-05,,,,,,,,,,,,,
259314,AM,2022-01-05,,,,,,,,,,,,,
259315,MY,2022-01-05,,,,,,,0.6,0.6,0.0,0.0,1.0,,
259316,US,2022-01-05,,,,,,,0.2,0.2,0.0,0.0,1.0,,
259317,KE,2022-01-05,,,,,,,8.266666666666667,24.8,0.0,0.0,3.0,,
259318,US,2022-01-05,,,,,,,102.1,102.1,1.0,1.0,1.0,100.0,
259319,KR,2022-01-05,,,,,,,0.1,0.1,0.0,0.0,1.0,,
259320,US,2022-01-05,,,,,,,,,,,,,
259321,IN,2022-01-05,,,,,,,,,,,,,
259322,PK,2022-01-05,,,,,,,43.8,43.8,1.0,0.0,1.0,,
259323,KE,2022-01-05,,,,,,,,,,,,,
259324,CA,2022-01-05,,,,,,,,,,,,,
259325,IN,2022-01-05,,,,,,,0.1,0.1,0.0,0.0,1.0,,
259326,IN,2022-01-05,,,,,,,2.9,2.9,0.0,0.0,1.0,,
259327,IL,2022-01-05,,,,,,,,,,,,,
259328,BD,2022-01-05,,,,,,,31.599999999999998,63.199999999999996,2.0,2.0,2.0,44.333333333333336,
259329,IN,2022-01-05,,,,,,,1.0,1.0,0.0,0.0,1.0,,
259330,QA,2022-01-05,,,,,,,,,,,,,
259331,IN,2022-01-05,,,,,,,,,,,,,
259332,EG,2022-01-05,,,,,,,,,,,,,
259333,NL,2022-01-05,,,,,,,15.4,15.4,0.0,0.0,1.0,,
259334,NZ,2022-01-05,,,,,,,,,,,,,
259335,EG,2022-01-05,,,,,,,,,,,,,
259336,EG,2022-01-05,,,,,,,,,,,,,
259337,IN,2022-01-05,,,,,,,0.1,0.1,0.0,0.0,1.0,,
259338,EG,2022-01-05,,,,,,,,,,,,,
259339,IN,2022-01-05,,,,,,,,,,,,,
259340,IN,2022-01-05,,,,,,,,,,,,,
259341,US,2022-01-05,,,,,,,,,,,,,
259342,IL,2022-01-05,,,,,,,,,,,,,1.0
259343,NG,2022-01-05,,,,,,,11.0,11.0,1.0,0.0,1.0,,
259344,US,2022-01-05,,,,,,,8.8,8.8,1.0,0.0,1.0,,
259345,CI,2022-01-05,,,,,,,13.0,13.0,1.0,0.0,1.0,,
259346,AU,2022-01-05,,,,,,,,,,,,,
259347,SG,2022-01-05,,,,,,,,,,,,,
259348,SA,2022-01-05,,,,,,,,,,,,,
259349,IN,2022-01-05,,,,,,,,,,,,,
259350,MY,2022-01-05,,,,,,,0.2,0.2,0.0,0.0,1.0,,
259351,IN,2022-01-05,,,,,,,0.7999999999999999,1.5999999999999999,0.0,0.0,2.0,,
259352,ZA,2022-01-05,,,,,,,,,,,,,
259353,SA,2022-01-05,,,,,,,,,,,,,
259354,US,2022-01-05,,,,,,,24.133333333333336,72.4,2.0,0.0,3.0,,
259355,EG,2022-01-05,,,,,,,0.1,0.1,0.0,0.0,1.0,,
259356,IT,2022-01-05,,,,,,,4.050000000000001,8.100000000000001,0.0,0.0,2.0,,
259357,ID,2022-01-05,,,,,,,,,,,,,
259358,DZ,2022-01-05,,,,,,,,,,,,,
259359,TR,2022-01-05,,,,,,,,,,,,,
259360,JP,2022-01-05,,,,,,,3.1,3.1,0.0,0.0,1.0,,
259362,DZ,2022-01-05,,,,,,,,,,,,,
259363,IN,2022-01-05,,,,,,,,,,,,,
259364,MZ,2022-01-05,,,,,,,10.475,41.9,3.0,0.0,4.0,,
259365,IN,2022-01-05,,,,,,,0.4,0.4,0.0,0.0,1.0,,
259366,IN,2022-01-05,,,,,,,34.2,68.4,2.0,1.0,2.0,33.0,
259367,IN,2022-01-05,,,,,,,,,,,,,
259369,IN,2022-01-05,,,,,,,,,,,,,
259370,BR,2022-01-05,,,,,,,,,,,,,
259371,IN,2022-01-05,,,,,,,0.3,0.3,1.0,0.0,1.0,,
259372,PK,2022-01-05,,,,,,,1.5,1.5,0.0,0.0,1.0,,
259373,IN,2022-01-05,,,,,,,,,,,,,
259374,SA,2022-01-05,,,,,,,39.3,39.3,1.0,0.0,1.0,,
259375,VN,2022-01-05,,,,,,,,,,,,,
259376,AR,2022-01-05,,,,,,,,,,,,,
259377,GB,2022-01-05,,,,,,,,,,,,,
259378,US,2022-01-05,,,,,,,13.2,26.4,2.0,0.0,2.0,,
259379,PL,2022-01-05,,,,,,,0.1,0.1,0.0,0.0,1.0,,
259380,SA,2022-01-05,,,,,,,,,,,,,
259381,FR,2022-01-05,,,,,,,,,,,,,
259382,IN,2022-01-05,,,,,,,1.2,1.2,0.0,0.0,1.0,,
259383,US,2022-01-05,,,,,,,,,,,,,
259384,NG,2022-01-05,,,,,,,22.3,66.9,0.0,1.0,3.0,0.0,
259385,US,2022-01-05,,,,,,,2.2,2.2,0.0,0.0,1.0,,
259386,JP,2022-01-05,,,,,,,0.2,0.2,0.0,0.0,1.0,,
259387,EG,2022-01-05,,,,,,,2.2,2.2,0.0,0.0,1.0,,
259388,BD,2022-01-05,,,,,,,0.2,0.2,0.0,0.0,1.0,,
259389,NG,2022-01-05,,,,,,,,,,,,,
259390,VN,2022-01-05,,,,,,,18.65,37.3,1.0,0.0,2.0,,
259391,BW,2022-01-05,,,,,,,,,,,,,1.0
259392,NG,2022-01-05,,,,,,,,,,,,,
259393,ET,2022-01-05,,,,,,,14.219999999999999,71.1,3.0,1.0,5.0,83.33333333333333,
259394,IT,2022-01-05,,,,,,,,,,,,,
259395,US,2022-01-05,,,,,,,7.95,15.9,1.0,0.0,2.0,,
259396,IN,2022-01-05,,,,,,,,,,,,,
259397,IN,2022-01-05,,,,,,,,,,,,,
259398,US,2022-01-05,,,,,,,59.68333333333334,358.1,2.0,2.0,6.0,44.666666666666664,
259399,US,2022-01-05,,,,,,,,,,,,,
259400,EG,2022-01-05,,,,,,,23.5,23.5,0.0,1.0,1.0,77.66666666666667,
259401,US,2022-01-05,,,,,,,32.400000000000006,64.80000000000001,2.0,1.0,2.0,83.0,
259402,EG,2022-01-05,,,,,,,0.1,0.1,0.0,0.0,1.0,,
259403,DZ,2022-01-05,,,,,,,,,1.0,0.0,0.0,,
259404,PT,2022-01-05,,,,,,,,,,,,,
259405,IN,2022-01-05,,,,,,,,,,,,,
259406,US,2022-01-05,,,,,,,,,,,,,
259407,US,2022-01-05,,,,,,,2.2,2.2,0.0,0.0,1.0,,
259408,IN,2022-01-05,16752.0,Monthly,2022-02-05,31 days,,,127.73333333333333,383.2,1.0,2.0,3.0,86.16666666666667,
259409,FR,2022-01-05,,,,,,,,,,,,,
259410,US,2022-01-05,,,,,,,12.3,12.3,1.0,0.0,1.0,,
259411,GB,2022-01-05,,,,,,,,,,,,,
259412,US,2022-01-05,,,,,,,7.1499999999999995,14.299999999999999,0.0,0.0,2.0,,
259413,ZA,2022-01-05,,,,,,,,,,,,,
259414,IT,2022-01-05,,,,,,,,,,,,,
259416,NZ,2022-01-05,,,,,,,,,,,,,
259417,NG,2022-01-05,,,,,,,,,,,,,
259418,EG,2022-01-05,,,,,,,7.3,14.6,1.0,0.0,2.0,,
259419,US,2022-01-05,,,,,,,,,,,,,
259420,US,2022-01-06,,,,,,,,,,,,,
259421,US,2022-01-06,,,,,,,0.1,0.1,0.0,0.0,1.0,,
259422,IN,2022-01-06,,,,,,,2.2,2.2,0.0,0.0,1.0,,
259423,US,2022-01-06,,,,,,,,,,,,,
259424,CO,2022-01-06,,,,,,,0.5,1.0,0.0,0.0,2.0,,
259425,IN,2022-01-06,,,,,,,,,,,,,
259426,CA,2022-01-06,,,,,,,9.466666666666667,28.4,3.0,0.0,3.0,,
259427,AE,2022-01-06,,,,,,,10.172727272727272,111.89999999999999,7.0,0.0,11.0,,
259428,NP,2022-01-06,,,,,,,,,,,,,
259430,CA,2022-01-06,,,,,,,,,,,,,
259431,US,2022-01-06,,,,,,,,,,,,,
259432,CR,2022-01-06,,,,,,,,,,,,,
259433,ID,2022-01-06,,,,,,,10.6,10.6,1.0,0.0,1.0,,
259434,NP,2022-01-06,,,,,,,,,,,,,
259435,AU,2022-01-06,,,,,,,21.650000000000002,43.300000000000004,1.0,0.0,2.0,,
259436,IN,2022-01-06,,,,,,,26.066666666666666,78.2,0.0,0.0,3.0,,
259437,GB,2022-01-06,15996.0,Annual,2022-01-11,5 days,,,18.433333333333334,55.3,0.0,0.0,3.0,,
259438,HK,2022-01-06,,,,,,,,,,,,,
259439,PR,2022-01-06,,,,,,,,,,,,,
259440,ID,2022-01-06,,,,,,,3.5,3.5,0.0,0.0,1.0,,
259441,US,2022-01-06,,,,,,,9.1,18.2,2.0,0.0,2.0,,
259442,CA,2022-01-06,,,,,,,3.9,3.9,0.0,0.0,1.0,,
259443,AU,2022-01-06,,,,,,,0.1,0.1,0.0,0.0,1.0,,
259444,MY,2022-01-06,,,,,,,,,,,,,
259445,US,2022-01-06,,,,,,,46.05,92.1,1.0,1.0,2.0,75.0,
259446,US,2022-01-06,,,,,,,27.8,27.8,1.0,0.0,1.0,,
259448,IN,2022-01-06,,,,,,,,,,,,,
259449,IN,2022-01-06,,,,,,,,,,,,,
259450,BY,2022-01-06,,,,,,,,,,,,,
259451,IN,2022-01-06,,,,,,,27.799999999999997,55.599999999999994,2.0,1.0,2.0,50.0,
259452,NG,2022-01-06,,,,,,,0.1,0.1,0.0,0.0,1.0,,
259453,AZ,2022-01-06,,,,,,,,,,,,,
259454,IN,2022-01-06,,,,,,,,,,,,,
259456,VN,2022-01-06,,,,,,,0.1,0.1,0.0,0.0,1.0,,
259457,KH,2022-01-06,,,,,,,14.8,14.8,1.0,0.0,1.0,,
259458,US,2022-01-06,,,,,,,0.5,0.5,0.0,0.0,1.0,,
259459,IN,2022-01-06,,,,,,,0.8,0.8,0.0,0.0,1.0,,
259460,IN,2022-01-06,,,,,,,1.2,1.2,0.0,0.0,1.0,,
259461,AE,2022-01-06,,,,,,,,,,,,,
259462,NP,2022-01-06,,,,,,,28.299999999999997,56.599999999999994,2.0,1.0,2.0,75.0,
259463,EG,2022-01-06,,,,,,,,,,,,,
259464,KE,2022-01-06,16051.0,Monthly,2022-01-13,7 days,,,,,,,,,
259465,IN,2022-01-06,,,,,,,32.3,32.3,1.0,0.0,1.0,,
259466,TH,2022-01-06,,,,,,,,,,,,,
259467,IN,2022-01-06,,,,,,,,,,,,,
259468,EG,2022-01-06,,,,,,,,,,,,,
259469,BR,2022-01-06,,,,,,,,,,,,,
259470,TH,2022-01-06,,,,,,,,,,,,,
259471,IN,2022-01-06,,,,,,,,,,,,,
259472,IN,2022-01-06,,,,,,,,,,,,,
259473,GB,2022-01-06,15971.0,Annual,2022-01-10,4 days,,,17.4,17.4,0.0,0.0,1.0,,
259474,IE,2022-01-06,,,,,,,14.55,116.4,4.0,0.0,8.0,,
259475,SN,2022-01-06,,,,,,,,,,,,,
259476,NL,2022-01-06,15954.0,Monthly,2022-01-09,3 days,,,10.3,20.6,1.0,0.0,2.0,,
259477,TN,2022-01-06,,,,,,,1.2,1.2,0.0,0.0,1.0,,
259478,SA,2022-01-06,,,,,,,12.8,25.6,0.0,0.0,2.0,,
259479,SN,2022-01-06,,,,,,,,,,,,,
259480,IN,2022-01-06,,,,,,,0.1,0.1,0.0,0.0,1.0,,
259481,IN,2022-01-06,,,,,,,,,,,,,
259482,NL,2022-01-06,,,,,,,85.78,428.9,3.0,3.0,5.0,70.78947368421052,
259483,BD,2022-01-06,16318.0,Annual,2022-01-21,15 days,,,4.92,24.6,1.0,0.0,5.0,,
259484,IN,2022-01-06,,,,,,,0.1,0.1,0.0,0.0,1.0,,
259485,IL,2022-01-06,,,,,,,0.1,0.1,0.0,0.0,1.0,,
259487,GB,2022-01-06,,,,,,,36.8,73.6,2.0,0.0,2.0,,
259488,PL,2022-01-06,,,,,,,0.9,0.9,0.0,0.0,1.0,,
259489,IN,2022-01-06,,,,,,,44.8,44.8,1.0,0.0,1.0,,
259490,BR,2022-01-06,,,,,,,1.1,1.1,0.0,0.0,1.0,,
259492,NG,2022-01-06,,,,,,,,,,,,,
259494,AE,2022-01-06,16409.0,Annual,2022-01-24,18 days,,,23.4,46.8,2.0,0.0,2.0,,
259495,RU,2022-01-06,,,,,,,,,,,,,
259496,CN,2022-01-06,,,,,,,2.4,2.4,0.0,0.0,1.0,,
259497,SO,2022-01-06,,,,,,,5.0,5.0,0.0,0.0,1.0,,
259498,DZ,2022-01-06,,,,,,,,,,,,,
259499,IN,2022-01-06,,,,,,,,,,,,,
259500,TN,2022-01-06,,,,,,,,,,,,,
259501,IN,2022-01-06,,,,,,,0.1,0.1,0.0,0.0,1.0,,
259502,US,2022-01-06,,,,,,,,,,,,,
259503,VN,2022-01-06,,,,,,,3.65,7.3,0.0,0.0,2.0,,
259504,DE,2022-01-06,15952.0,Monthly,2022-01-09,3 days,,,54.800000000000004,109.60000000000001,0.0,1.0,2.0,83.33333333333333,
259505,IN,2022-01-06,,,,,,,,,,,,,
259506,CA,2022-01-06,16000.0,Annual,2022-01-12,6 days,,,67.46666666666665,202.39999999999998,3.0,0.0,3.0,,
259507,IN,2022-01-06,,,,,,,0.1,0.1,0.0,0.0,1.0,,
259508,CA,2022-01-06,,,,,,,,,,,,,
259509,IN,2022-01-06,,,,,,,,,,,,,
259510,US,2022-01-06,15917.0,Monthly,2022-01-07,1 days,,,58.75,117.5,2.0,1.0,2.0,83.5,
259511,EG,2022-01-06,,,,,,,,,,,,,
259512,IN,2022-01-06,,,,,,,,,,,,,
259513,TN,2022-01-06,,,,,,,9.7,9.7,1.0,0.0,1.0,,
259514,US,2022-01-06,,,,,,,,,,,,,
259515,US,2022-01-06,,,,,,,1.8,1.8,0.0,0.0,1.0,,
259516,DE,2022-01-06,,,,,,,,,,,,,
259517,CO,2022-01-06,,,,,,,2.3,2.3,0.0,0.0,1.0,,
259518,GB,2022-01-06,,,,,,,3.4,6.8,1.0,0.0,2.0,,
259519,IN,2022-01-06,,,,,,,18.32,91.6,1.0,1.0,5.0,42.0,
259520,DZ,2022-01-06,,,,,,,3.0,3.0,0.0,0.0,1.0,,
259521,BR,2022-01-06,,,,,,,,,,,,,
259522,EG,2022-01-06,,,,,,,,,,,,,
259523,US,2022-01-06,16422.0,Annual,2022-01-25,19 days,,,24.36,121.8,3.0,2.0,5.0,80.0,
259524,US,2022-01-06,16499.0,Annual,2022-01-26,20 days,,,17.825,71.3,2.0,0.0,4.0,,
259525,SD,2022-01-06,,,,,,,7.5,7.5,1.0,0.0,1.0,,
259526,EG,2022-01-06,,,,,,,,,,,,,
259527,BR,2022-01-06,,,,,,,,,,,,,
259528,PK,2022-01-06,,,,,,,1.1,1.1,1.0,0.0,1.0,,
259529,TR,2022-01-06,,,,,,,0.2,0.2,0.0,0.0,1.0,,
259530,EG,2022-01-06,,,,,,,2.1,2.1,0.0,0.0,1.0,,
259531,EG,2022-01-06,,,,,,,,,,,,,
259532,US,2022-01-06,,,,,,,,,,,,,
259534,US,2022-01-06,16775.0,Monthly,2022-02-06,31 days,,,5.199999999999999,10.399999999999999,1.0,0.0,2.0,,
259535,DE,2022-01-06,,,,,,,0.3,0.3,0.0,0.0,1.0,,
259536,EG,2022-01-06,,,,,,,0.3,0.3,0.0,0.0,1.0,,
259537,IT,2022-01-06,,,,,,,0.8,0.8,0.0,0.0,1.0,,
259538,US,2022-01-06,,,,,,,2.2,2.2,0.0,0.0,1.0,,
259539,PL,2022-01-06,,,,,,,,,,,,,
259540,GB,2022-01-07,,,,,,,,,,,,,
259541,US,2022-01-07,,,,,,,0.3,0.3,0.0,0.0,1.0,,
259542,MY,2022-01-07,,,,,,,,,,,,,
259543,ZW,2022-01-07,,,,,,,,,,,,,
259544,EG,2022-01-07,,,,,,,,,,,,,
259545,CA,2022-01-07,,,,,,,11.1,22.2,1.0,0.0,2.0,,
259546,CA,2022-01-07,,,,,,,,,,,,,
259547,IN,2022-01-07,,,,,,,13.4,13.4,1.0,0.0,1.0,,
259548,US,2022-01-07,,,,,,,38.9,38.9,1.0,0.0,1.0,,
259549,AU,2022-01-07,15965.0,Annual,2022-01-10,3 days,,,59.4,59.4,1.0,1.0,1.0,83.33333333333333,
259550,IN,2022-01-07,,,,,,,,,,,,,
259552,UZ,2022-01-07,,,,,,,,,,,,,
259553,KE,2022-01-07,,,,,,,,,,,,,
259554,NG,2022-01-07,,,,,,,,,,,,,
259555,NG,2022-01-07,,,,,,,,,,,,,
259556,IN,2022-01-07,,,,,,,,,,,,,
259557,IN,2022-01-07,,,,,,,17.2,17.2,1.0,0.0,1.0,,
259558,GB,2022-01-07,,,,,,,0.4,0.4,0.0,0.0,1.0,,
259559,NP,2022-01-07,,,,,,,7.4,7.4,1.0,0.0,1.0,,
259560,TG,2022-01-07,,,,,,,1.9,1.9,1.0,0.0,1.0,,
259561,NL,2022-01-07,,,,,,,8.6,17.2,1.0,0.0,2.0,,
259562,IN,2022-01-07,,,,,,,,,,,,,
259563,TH,2022-01-07,,,,,,,,,,,,,
259564,IN,2022-01-07,,,,,,,9.7,9.7,0.0,0.0,1.0,,
259565,DE,2022-01-07,,,,,,,5.4,5.4,0.0,0.0,1.0,,
259566,IN,2022-01-07,,,,,,,,,,,,,
259567,EG,2022-01-07,,,,,,,1.3,1.3,0.0,0.0,1.0,,
259568,US,2022-01-07,,,,,,,12.940000000000001,64.7,1.0,1.0,5.0,83.0,
259569,PT,2022-01-07,,,,,,,,,,,,,
259570,UZ,2022-01-07,,,,,,,3.9,3.9,0.0,0.0,1.0,,
259571,IN,2022-01-07,,,,,,,,,,,,,
259572,NG,2022-01-07,,,,,,,17.3,17.3,0.0,0.0,1.0,,
259573,BD,2022-01-07,,,,,,,12.8,12.8,0.0,1.0,1.0,25.0,
259574,KE,2022-01-07,,,,,,,6.733333333333334,20.200000000000003,1.0,0.0,3.0,,
259575,IN,2022-01-07,,,,,,,30.95,61.9,2.0,1.0,2.0,58.5,
259576,PK,2022-01-07,,,,,,,,,,,,,
259577,KE,2022-01-07,,,,,,,1.0,1.0,0.0,0.0,1.0,,
259578,NG,2022-01-07,,,,,,,,,,,,,
259579,EG,2022-01-07,,,,,,,0.5,0.5,0.0,0.0,1.0,,
259580,BE,2022-01-07,,,,,,,,,,,,,
259581,IN,2022-01-07,,,,,,,10.35,20.7,1.0,0.0,2.0,,
259582,PE,2022-01-07,,,,,,,0.1,0.1,0.0,0.0,1.0,,
259583,AF,2022-01-07,,,,,,,,,,,,,
259584,EG,2022-01-07,,,,,,,,,,,,,
259585,EG,2022-01-07,,,,,,,,,,,,,
259586,GE,2022-01-07,,,,,,,,,,,,,
259587,TR,2022-01-07,,,,,,,0.5,0.5,0.0,0.0,1.0,,
259588,EG,2022-01-07,,,,,,,,,,,,,
259589,GB,2022-01-07,,,,,,,0.4,0.4,0.0,0.0,1.0,,
259590,VN,2022-01-07,,,,,,,29.55,118.2,2.0,2.0,4.0,66.5,
259591,EG,2022-01-07,,,,,,,,,,,,,
259592,DE,2022-01-07,,,,,,,,,,,,,
259593,EG,2022-01-07,,,,,,,0.1,0.1,0.0,0.0,1.0,,
259594,US,2022-01-07,,,,,,,,,,,,,
259595,EG,2022-01-07,,,,,,,,,,,,,
259596,IN,2022-01-07,,,,,,,1.5,1.5,0.0,0.0,1.0,,
259598,EG,2022-01-07,,,,,,,,,,,,,
259599,IN,2022-01-07,,,,,,,,,,,,,
259600,EG,2022-01-07,,,,,,,,,,,,,
259601,IN,2022-01-07,,,,,,,24.2,72.6,2.0,0.0,3.0,,
259602,IN,2022-01-07,,,,,,,1.9,1.9,0.0,0.0,1.0,,
259603,ID,2022-01-07,,,,,,,13.7,13.7,0.0,1.0,1.0,83.5,
259604,SA,2022-01-07,,,,,,,,,,,,,
259605,IN,2022-01-07,,,,,,,,,,,,,
259606,EG,2022-01-07,,,,,,,1.8,1.8,0.0,0.0,1.0,,
259607,JP,2022-01-07,,,,,,,2.4,2.4,0.0,0.0,1.0,,
259608,BR,2022-01-07,,,,,,,0.1,0.1,0.0,0.0,1.0,,
259609,SA,2022-01-07,,,,,,,,,,,,,
259610,IL,2022-01-07,,,,,,,0.2,0.2,0.0,0.0,1.0,,
259611,IN,2022-01-07,,,,,,,7.25,14.5,1.0,0.0,2.0,,
259612,EG,2022-01-07,,,,,,,,,,,,,
259613,US,2022-01-07,,,,,,,22.8,22.8,1.0,0.0,1.0,,
259615,SA,2022-01-07,,,,,,,,,,,,,
259616,EG,2022-01-07,,,,,,,,,,,,,
259617,MA,2022-01-07,,,,,,,,,,,,,
259618,DZ,2022-01-07,,,,,,,,,,,,,
259619,UA,2022-01-07,,,,,,,1.4,1.4,0.0,0.0,1.0,,
259620,IN,2022-01-07,,,,,,,11.899999999999999,47.599999999999994,3.0,0.0,4.0,,
